,timestamps,emotions
4295,1649374708,4
4296,1649374738,4
4297,1649374768,4
4298,1649374798,4
4299,1649374828,4
4300,1649374858,4
4301,1649374888,4
4302,1649374918,4
4303,1649374948,4
4304,1649374978,4
4305,1649375008,4
4306,1649375038,4
4307,1649375068,4
4308,1649375098,4
4309,1649375128,4
4310,1649375158,4
4311,1649375188,4
4312,1649375218,4
4313,1649375248,4
4314,1649375278,4
4315,1649375308,3
4316,1649375338,3
4317,1649375368,3
4318,1649375398,3
4319,1649375428,3
4320,1649375458,3
4321,1649375488,3
4322,1649375518,3
4323,1649375548,3
4324,1649375578,3
4325,1649375608,3
4326,1649375638,3
4327,1649375668,3
4328,1649375698,3
4329,1649375728,3
4330,1649375758,3
4331,1649375788,3
4332,1649375818,3
4333,1649375848,3
4334,1649375878,3
4335,1649375908,3
4336,1649375938,3
4337,1649375968,3
4338,1649375998,3
4339,1649376028,3
4340,1649376058,3
4341,1649376088,3
4342,1649376118,3
4343,1649376148,3
4344,1649376178,3
4345,1649376208,3
4346,1649376238,3
4347,1649376268,3
4348,1649376298,3
4349,1649376328,3
4350,1649376358,3
4351,1649376388,3
4352,1649376418,3
4353,1649376448,3
4354,1649376478,3
4355,1649376508,3
4356,1649376538,3
4357,1649376568,3
4358,1649376598,3
4359,1649376628,3
4360,1649376658,3
4361,1649376688,3
4362,1649376718,3
4363,1649376748,3
4364,1649376778,3
4365,1649376808,3
4366,1649376838,3
4367,1649376868,3
4368,1649376898,3
4369,1649376928,3
4370,1649376958,1
4371,1649376988,1
4372,1649377018,1
4373,1649377048,1
4374,1649377078,1
4375,1649377108,1
4376,1649377138,1
4377,1649377168,1
4378,1649377198,1
4379,1649377228,1
4380,1649377258,1
4381,1649377288,1
4382,1649377318,1
4383,1649377348,1
4384,1649377378,1
4385,1649377408,1
4386,1649377438,1
4387,1649377468,1
4388,1649377498,1
4389,1649377528,1
4390,1649377558,1
4391,1649377588,1
4392,1649377618,1
4393,1649377648,1
4394,1649377678,1
4395,1649377708,1
4396,1649377738,1
4397,1649377768,1
4398,1649377798,1
4399,1649377828,1
4400,1649377858,1
4401,1649377888,1
4402,1649377918,1
4403,1649377948,1
4404,1649377978,1
4405,1649378008,1
4406,1649378038,1
4407,1649378068,1
4408,1649378098,1
4409,1649378128,1
4410,1649378158,1
4411,1649378188,1
4412,1649378218,1
4413,1649378248,1
4414,1649378278,1
4415,1649378308,1
4416,1649378338,1
4417,1649378368,1
4418,1649378398,1
4419,1649378428,1
4420,1649378458,1
4421,1649378488,1
4422,1649378518,1
4423,1649378548,1
4424,1649378578,1
4425,1649378608,1
4426,1649378638,1
4427,1649378668,1
4428,1649378698,1
4429,1649378728,1
4430,1649378758,1
4431,1649378788,1
4432,1649378818,1
4433,1649378848,1
4434,1649378878,1
4435,1649378908,1
4436,1649378938,1
4437,1649378968,1
4438,1649378998,1
4439,1649379028,1
4440,1649379058,1
4441,1649379088,1
4442,1649379118,1
4443,1649379148,1
4444,1649379178,1
4445,1649379208,1
4446,1649379238,1
4447,1649379268,1
4448,1649379298,1
4449,1649379328,1
4450,1649379358,1
4451,1649379388,1
4452,1649379418,1
4453,1649379448,1
4454,1649379478,1
4455,1649379508,1
4456,1649379538,1
4457,1649379568,1
4458,1649379598,1
4459,1649379628,1
4460,1649379658,3
4461,1649379688,3
4462,1649379718,3
4463,1649379748,3
4464,1649379778,3
4465,1649379808,3
4466,1649379838,3
4467,1649379868,3
4468,1649379898,3
4469,1649379928,3
4470,1649379958,3
4471,1649379988,3
4472,1649380018,3
4473,1649380048,3
4474,1649380078,1
4475,1649380108,1
4476,1649380138,1
4477,1649380168,1
4478,1649380198,1
4479,1649380228,1
4480,1649380258,1
4481,1649380288,1
4482,1649380318,1
4483,1649380348,1
4484,1649380378,1
4485,1649380408,1
4486,1649380438,1
4487,1649380468,1
4488,1649380498,1
4489,1649380528,1
4490,1649380558,1
4491,1649380588,1
4492,1649380618,1
4493,1649380648,1
4494,1649380678,1
4495,1649380708,1
4496,1649380738,1
4497,1649380768,1
4498,1649380798,1
4499,1649380828,1
4500,1649380858,1
4501,1649380888,1
4502,1649380918,1
4503,1649380948,1
4504,1649380978,1
4505,1649381008,1
4506,1649381038,1
4507,1649381068,1
4508,1649381098,1
4509,1649381128,1
4510,1649381158,1
4511,1649381188,1
4512,1649381218,1
4513,1649381248,1
4514,1649381278,1
4515,1649381308,1
4516,1649381338,1
4517,1649381368,1
4518,1649381398,1
4519,1649381428,1
4520,1649381458,1
4521,1649381488,1
4522,1649381518,1
4523,1649381548,1
4524,1649381578,1
4525,1649381608,1
4526,1649381638,1
4527,1649381668,1
4528,1649381698,1
4529,1649381728,1
4530,1649381758,1
4531,1649381788,1
4532,1649381818,1
4533,1649381848,1
4534,1649381878,1
4535,1649381908,1
4536,1649381938,1
4537,1649381968,1
4538,1649381998,1
4539,1649382028,1
4540,1649382058,1
4541,1649382088,1
4542,1649382118,1
4543,1649382148,1
4544,1649382178,1
4545,1649382208,1
4546,1649382238,1
4547,1649382268,1
4548,1649382298,1
4549,1649382328,1
4550,1649382358,1
4551,1649382388,1
4552,1649382418,1
4553,1649382448,1
4554,1649382478,1
4555,1649382508,1
4556,1649382538,1
4557,1649382568,1
4558,1649382598,1
4559,1649382628,1
4560,1649382658,1
4561,1649382688,1
4562,1649382718,3
4563,1649382748,3
4564,1649382778,3
4565,1649382808,3
4566,1649382838,3
4567,1649382868,3
4568,1649382898,3
4569,1649382928,3
4570,1649382958,3
4571,1649382988,3
4572,1649383018,3
4573,1649383048,3
4574,1649383078,3
4575,1649383108,3
4576,1649383138,3
4577,1649383168,3
4578,1649383198,3
4579,1649383228,3
4580,1649383258,3
4581,1649383288,3
4582,1649383318,3
4583,1649383348,3
4584,1649383378,3
4585,1649383408,3
4586,1649383438,3
4587,1649383468,3
4588,1649383498,3
4589,1649383528,3
4590,1649383558,3
4591,1649383588,3
4592,1649383618,3
4593,1649383648,3
4594,1649383678,3
4595,1649383708,3
4596,1649383738,3
4597,1649383768,3
4598,1649383798,3
4599,1649383828,3
4600,1649383858,3
4601,1649383888,3
4602,1649383918,3
4603,1649383948,3
4604,1649383978,3
4605,1649384008,3
4606,1649384038,3
4607,1649384068,3
4608,1649384098,3
4609,1649384128,3
4610,1649384158,3
4611,1649384188,3
4612,1649384218,3
4613,1649384248,3
4614,1649384278,3
4615,1649384308,3
4616,1649384338,3
4617,1649384368,3
4618,1649384398,3
4619,1649384428,3
4620,1649384458,3
4621,1649384488,3
4622,1649384518,3
4623,1649384548,3
4624,1649384578,3
4625,1649384608,3
4626,1649384638,3
4627,1649384668,3
4628,1649384698,3
4629,1649384728,3
4630,1649384758,3
4631,1649384788,3
4632,1649384818,3
4633,1649384848,3
4634,1649384878,3
4635,1649384908,3
4636,1649384938,3
4637,1649384968,3
4638,1649384998,3
4639,1649385028,3
4640,1649385058,3
4641,1649385088,3
4642,1649385118,3
4643,1649385148,3
4644,1649385178,3
4645,1649385208,3
4646,1649385238,3
4647,1649385268,3
4648,1649385298,3
4649,1649385328,3
4650,1649385358,3
4651,1649385388,3
4652,1649385418,3
4653,1649385448,3
4654,1649385478,3
4655,1649385508,1
4656,1649385538,1
4657,1649385568,1
4658,1649385598,1
4659,1649385628,1
4660,1649385658,1
4661,1649385688,1
4662,1649385718,1
4663,1649385748,1
4664,1649385778,1
4665,1649385808,1
4666,1649385838,1
4667,1649385868,1
4668,1649385898,1
4669,1649385928,1
4670,1649385958,1
4671,1649385988,1
4672,1649386018,1
4673,1649386048,1
4674,1649386078,1
4675,1649386108,1
4676,1649386138,1
4677,1649386168,1
4678,1649386198,1
4679,1649386228,1
4680,1649386258,1
4681,1649386288,1
4682,1649386318,1
4683,1649386348,1
4684,1649386378,1
4685,1649386408,1
4686,1649386438,1
4687,1649386468,1
4688,1649386498,1
4689,1649386528,1
4690,1649386558,1
4691,1649386588,1
4692,1649386618,1
4693,1649386648,1
4694,1649386678,1
4695,1649386708,1
4696,1649386738,1
4697,1649386768,1
4698,1649386798,1
4699,1649386828,2
4700,1649386858,2
4701,1649386888,2
4702,1649386918,2
4703,1649386948,2
4704,1649386978,2
4705,1649387008,2
4706,1649387038,2
4707,1649387068,2
4708,1649387098,2
4709,1649387128,2
4710,1649387158,2
4711,1649387188,2
4712,1649387218,2
4713,1649387248,2
4714,1649387278,2
4715,1649387308,2
4716,1649387338,2
4717,1649387368,2
4718,1649387398,2
4719,1649387428,2
4720,1649387458,2
4721,1649387488,2
4722,1649387518,2
4723,1649387548,2
4724,1649387578,2
4725,1649387608,2
4726,1649387638,2
4727,1649387668,2
4728,1649387698,2
4729,1649387728,2
4730,1649387758,2
4731,1649387788,2
4732,1649387818,2
4733,1649387848,2
4734,1649387878,2
4735,1649387908,2
4736,1649387938,2
4737,1649387968,2
4738,1649387998,2
4739,1649388028,2
4740,1649388058,3
4741,1649388088,3
4742,1649388118,3
4743,1649388148,3
4744,1649388178,3
4745,1649388208,3
4746,1649388238,3
4747,1649388268,3
4748,1649388298,3
4749,1649388328,3
4750,1649388358,3
4751,1649388388,3
4752,1649388418,3
4753,1649388448,3
4754,1649388478,3
4755,1649388508,3
4756,1649388538,3
4757,1649388568,3
4758,1649388598,3
4759,1649388628,3
4760,1649388658,3
4761,1649388688,3
4762,1649388718,3
4763,1649388748,3
4764,1649388778,3
4765,1649388808,3
4766,1649388838,3
4767,1649388868,3
4768,1649388898,3
4769,1649388928,3
4770,1649388958,3
4771,1649388988,3
4772,1649389018,3
4773,1649389048,3
4774,1649389078,3
4775,1649389108,3
4776,1649389138,3
4777,1649389168,3
4778,1649389198,3
4779,1649389228,3
4780,1649389258,3
4781,1649389288,3
4782,1649389318,3
4783,1649389348,3
4784,1649389378,3
4785,1649389408,3
4786,1649389438,3
4787,1649389468,3
4788,1649389498,3
4789,1649389528,3
4790,1649389558,3
4791,1649389588,3
4792,1649389618,3
4793,1649389648,3
4794,1649389678,3
4795,1649389708,3
4796,1649389738,3
4797,1649389768,3
4798,1649389798,3
4799,1649389828,3
4800,1649389858,3
4801,1649389888,3
4802,1649389918,3
4803,1649389948,3
4804,1649389978,3
4805,1649390008,3
4806,1649390038,3
4807,1649390068,3
4808,1649390098,3
4809,1649390128,3
4810,1649390158,3
4811,1649390188,3
4812,1649390218,3
4813,1649390248,3
4814,1649390278,3
4815,1649390308,3
4816,1649390338,3
4817,1649390368,3
4818,1649390398,3
4819,1649390428,3
4820,1649390458,3
4821,1649390488,3
4822,1649390518,3
4823,1649390548,3
4824,1649390578,3
4825,1649390608,3
4826,1649390638,1
4827,1649390668,1
4828,1649390698,1
4829,1649390728,1
4830,1649390758,1
4831,1649390788,1
4832,1649390818,1
4833,1649390848,1
4834,1649390878,1
4835,1649390908,1
4836,1649390938,1
4837,1649390968,1
4838,1649390998,1
4839,1649391028,1
4840,1649391058,1
4841,1649391088,1
4842,1649391118,1
4843,1649391148,1
4844,1649391178,1
4845,1649391208,1
4846,1649391238,1
4847,1649391268,1
4848,1649391298,1
4849,1649391328,1
4850,1649391358,1
4851,1649391388,1
4852,1649391418,1
4853,1649391448,1
4854,1649391478,1
4855,1649391508,1
4856,1649391538,1
4857,1649391568,1
4858,1649391598,1
4859,1649391628,1
4860,1649391658,1
4861,1649391688,1
4862,1649391718,1
4863,1649391748,1
4864,1649391778,1
4865,1649391808,1
4866,1649391838,1
4867,1649391868,1
4868,1649391898,1
4869,1649391928,1
4870,1649391958,1
4871,1649391988,1
4872,1649392018,1
4873,1649392048,1
4874,1649392078,1
4875,1649392108,1
4876,1649392138,1
4877,1649392168,1
4878,1649392198,1
4879,1649392228,1
4880,1649392258,1
4881,1649392288,1
4882,1649392318,1
4883,1649392348,1
4884,1649392378,1
4885,1649392408,1
4886,1649392438,1
4887,1649392468,1
4888,1649392498,1
4889,1649392528,1
4890,1649392558,1
4891,1649392588,1
4892,1649392618,1
4893,1649392648,1
4894,1649392678,1
4895,1649392708,1
4896,1649392738,1
4897,1649392768,1
4898,1649392798,1
4899,1649392828,1
4900,1649392858,1
4901,1649392888,1
4902,1649392918,1
4903,1649392948,1
4904,1649392978,1
4905,1649393008,1
4906,1649393038,1
4907,1649393068,1
4908,1649393098,1
4909,1649393128,1
4910,1649393158,1
4911,1649393188,1
4912,1649393218,1
4913,1649393248,1
4914,1649393278,1
4915,1649393308,1
4916,1649393338,1
4917,1649393368,1
4918,1649393398,1
4919,1649393428,1
4920,1649393458,1
4921,1649393488,1
4922,1649393518,1
4923,1649393548,1
4924,1649393578,1
4925,1649393608,1
4926,1649393638,1
4927,1649393668,1
4928,1649393698,1
4929,1649393728,1
4930,1649393758,1
4931,1649393788,1
4932,1649393818,1
4933,1649393848,1
4934,1649393878,1
4935,1649393908,1
4936,1649393938,1
4937,1649393968,1
4938,1649393998,1
4939,1649394028,1
4940,1649394058,1
4941,1649394088,1
4942,1649394118,1
4943,1649394148,1
4944,1649394178,1
4945,1649394208,1
4946,1649394238,1
4947,1649394268,1
4948,1649394298,1
4949,1649394328,1
4950,1649394358,1
4951,1649394388,1
4952,1649394418,1
4953,1649394448,1
4954,1649394478,1
4955,1649394508,1
4956,1649394538,1
4957,1649394568,1
4958,1649394598,1
4959,1649394628,1
4960,1649394658,1
4961,1649394688,1
4962,1649394718,1
4963,1649394748,1
4964,1649394778,1
4965,1649394808,1
4966,1649394838,1
4967,1649394868,1
4968,1649394898,1
4969,1649394928,1
4970,1649394958,1
4971,1649394988,1
4972,1649395018,1
4973,1649395048,1
4974,1649395078,1
4975,1649395108,1
4976,1649395138,1
4977,1649395168,1
4978,1649395198,1
4979,1649395228,1
4980,1649395258,1
4981,1649395288,1
4982,1649395318,1
4983,1649395348,1
4984,1649395378,1
4985,1649395408,1
4986,1649395438,1
4987,1649395468,1
4988,1649395498,1
4989,1649395528,1
4990,1649395558,1
4991,1649395588,1
4992,1649395618,1
4993,1649395648,1
4994,1649395678,1
4995,1649395708,1
4996,1649395738,1
4997,1649395768,1
4998,1649395798,1
4999,1649395828,1
5000,1649395858,1
5001,1649395888,1
5002,1649395918,1
5003,1649395948,1
5004,1649395978,1
5005,1649396008,1
5006,1649396038,1
5007,1649396068,1
5008,1649396098,1
5009,1649396128,1
5010,1649396158,1
5011,1649396188,1
5012,1649396218,1
5013,1649396248,1
5014,1649396278,1
5015,1649396308,1
5016,1649396338,1
5017,1649396368,1
5018,1649396398,1
5019,1649396428,1
5020,1649396458,1
5021,1649396488,1
5022,1649396518,1
5023,1649396548,1
5024,1649396578,1
5025,1649396608,1
5026,1649396638,1
5027,1649396668,1
5028,1649396698,1
5029,1649396728,1
5030,1649396758,1
5031,1649396788,1
5032,1649396818,1
5033,1649396848,3
5034,1649396878,3
5035,1649396908,3
5036,1649396938,3
5037,1649396968,3
5038,1649396998,3
5039,1649397028,3
5040,1649397058,3
5041,1649397088,3
5042,1649397118,3
5043,1649397148,3
5044,1649397178,3
5045,1649397208,3
5046,1649397238,3
5047,1649397268,3
5048,1649397298,3
5049,1649397328,3
5050,1649397358,3
5051,1649397388,3
5052,1649397418,3
5053,1649397448,3
5054,1649397478,3
5055,1649397508,3
5056,1649397538,3
5057,1649397568,3
5058,1649397598,3
5059,1649397628,3
5060,1649397658,3
5061,1649397688,3
5062,1649397718,3
5063,1649397748,3
5064,1649397778,2
5065,1649397808,2
5066,1649397838,2
5067,1649397868,2
5068,1649397898,2
5069,1649397928,2
5070,1649397958,2
5071,1649397988,2
5072,1649398018,2
5073,1649398048,2
5074,1649398078,2
5075,1649398108,2
5076,1649398138,2
5077,1649398168,2
5078,1649398198,2
5079,1649398228,2
5080,1649398258,2
5081,1649398288,2
5082,1649398318,2
5083,1649398348,2
5084,1649398378,2
5085,1649398408,2
5086,1649398438,2
5087,1649398468,2
5088,1649398498,2
5089,1649398528,2
5090,1649398558,2
5091,1649398588,2
5092,1649398618,2
5093,1649398648,2
5094,1649398678,2
5095,1649398708,2
5096,1649398738,2
5097,1649398768,2
5098,1649398798,2
5099,1649398828,2
5100,1649398858,2
5101,1649398888,2
5102,1649398918,2
5103,1649398948,2
5104,1649398978,2
5105,1649399008,2
5106,1649399038,2
5107,1649399068,2
5108,1649399098,2
5109,1649399128,2
5110,1649399158,2
5111,1649399188,2
5112,1649399218,2
5113,1649399248,2
5114,1649399278,2
5115,1649399308,2
5116,1649399338,2
5117,1649399368,2
5118,1649399398,2
5119,1649399428,2
5120,1649399458,2
5121,1649399488,2
5122,1649399518,2
5123,1649399548,2
5124,1649399578,2
5125,1649399608,2
5126,1649399638,2
5127,1649399668,2
5128,1649399698,2
5129,1649399728,2
5130,1649399758,2
5131,1649399788,2
5132,1649399818,2
5133,1649399848,2
5134,1649399878,2
5135,1649399908,2
5136,1649399938,2
5137,1649399968,2
5138,1649399998,2
5139,1649400028,2
5140,1649400058,2
5141,1649400088,2
5142,1649400118,2
5143,1649400148,2
5144,1649400178,2
5145,1649400208,2
5146,1649400238,2
5147,1649400268,2
5148,1649400298,2
5149,1649400328,2
5150,1649400358,2
5151,1649400388,2
5152,1649400418,2
5153,1649400448,2
5154,1649400478,2
5155,1649400508,2
5156,1649400538,2
5157,1649400568,2
5158,1649400598,2
5159,1649400628,2
5160,1649400658,2
5161,1649400688,2
5162,1649400718,2
5163,1649400748,2
5164,1649400778,2
5165,1649400808,2
5166,1649400838,2
5167,1649400868,2
5168,1649400898,2
5169,1649400928,2
5170,1649400958,2
5171,1649400988,2
5172,1649401018,2
5173,1649401048,2
5174,1649401078,2
5175,1649401108,2
5176,1649401138,2
5177,1649401168,2
5178,1649401198,2
5179,1649401228,2
5180,1649401258,2
5181,1649401288,2
5182,1649401318,2
5183,1649401348,2
5184,1649401378,2
5185,1649401408,2
5186,1649401438,2
5187,1649401468,2
5188,1649401498,2
5189,1649401528,4
5190,1649401558,4
5191,1649401588,4
5192,1649401618,4
5193,1649401648,4
5194,1649401678,4
5195,1649401708,4
5196,1649401738,4
5197,1649401768,4
5198,1649401798,4
5199,1649401828,4
5200,1649401858,4
5201,1649401888,4
5202,1649401918,4
5203,1649401948,4
5204,1649401978,4
5205,1649402008,4
5206,1649402038,4
5207,1649402068,4
5208,1649402098,4
5209,1649402128,4
5210,1649402158,4
5211,1649402188,4
5212,1649402218,4
5213,1649402248,4
5214,1649402278,4
5215,1649402308,4
5216,1649402338,4
5217,1649402368,4
5218,1649402398,4
5219,1649402428,4
5220,1649402458,4
5221,1649402488,4
5222,1649402518,4
5223,1649402548,4
5224,1649402578,4
5225,1649402608,4
5226,1649402638,4
5227,1649402668,4
5228,1649402698,4
5229,1649402728,4
5230,1649402758,4
5231,1649402788,4
5232,1649402818,4
5233,1649402848,4
5234,1649402878,4
5235,1649402908,4
5236,1649402938,4
5237,1649402968,4
5238,1649402998,4
5239,1649403028,4
5240,1649403058,4
5241,1649403088,4
5242,1649403118,4
5243,1649403148,4
5244,1649403178,4
5245,1649403208,4
5246,1649403238,4
5247,1649403268,4
5248,1649403298,4
5249,1649403328,4
5250,1649403358,4
5251,1649403388,4
5252,1649403418,4
5253,1649403448,4
5254,1649403478,4
5255,1649403508,4
5256,1649403538,4
5257,1649403568,4
5258,1649403598,4
5259,1649403628,4
5260,1649403658,4
5261,1649403688,4
5262,1649403718,4
5263,1649403748,4
5264,1649403778,4
5265,1649403808,4
5266,1649403838,4
5267,1649403868,4
5268,1649403898,4
5269,1649403928,4
5270,1649403958,4
5271,1649403988,4
5272,1649404018,4
5273,1649404048,4
5274,1649404078,4
5275,1649404108,4
5276,1649404138,4
5277,1649404168,4
5278,1649404198,4
5279,1649404228,4
5280,1649404258,4
5281,1649404288,4
5282,1649404318,4
5283,1649404348,4
5284,1649404378,4
5285,1649404408,4
5286,1649404438,4
5287,1649404468,4
5288,1649404498,4
5289,1649404528,4
5290,1649404558,4
5291,1649404588,4
5292,1649404618,4
5293,1649404648,4
5294,1649404678,4
5295,1649404708,4
5296,1649404738,4
5297,1649404768,4
5298,1649404798,4
5299,1649404828,4
5300,1649404858,4
5301,1649404888,4
5302,1649404918,4
5303,1649404948,4
5304,1649404978,4
5305,1649405008,4
5306,1649405038,4
5307,1649405068,4
5308,1649405098,4
5309,1649405128,4
5310,1649405158,4
5311,1649405188,4
5312,1649405218,4
5313,1649405248,4
5314,1649405278,4
5315,1649405308,4
5316,1649405338,4
5317,1649405368,4
5318,1649405398,4
5319,1649405428,4
5320,1649405458,4
5321,1649405488,2
5322,1649405518,2
5323,1649405548,2
5324,1649405578,2
5325,1649405608,2
5326,1649405638,2
5327,1649405668,2
5328,1649405698,2
5329,1649405728,2
5330,1649405758,2
5331,1649405788,2
5332,1649405818,2
5333,1649405848,2
5334,1649405878,2
5335,1649405908,2
5336,1649405938,2
5337,1649405968,2
5338,1649405998,2
5339,1649406028,2
5340,1649406058,2
5341,1649406088,2
5342,1649406118,2
5343,1649406148,2
5344,1649406178,2
5345,1649406208,2
5346,1649406238,2
5347,1649406268,2
5348,1649406298,2
5349,1649406328,2
5350,1649406358,2
5351,1649406388,2
5352,1649406418,2
5353,1649406448,2
5354,1649406478,2
5355,1649406508,2
5356,1649406538,2
5357,1649406568,2
5358,1649406598,2
5359,1649406628,2
5360,1649406658,2
5361,1649406688,2
5362,1649406718,2
5363,1649406748,2
5364,1649406778,2
5365,1649406808,2
5366,1649406838,2
5367,1649406868,2
5368,1649406898,2
5369,1649406928,2
5370,1649406958,2
5371,1649406988,2
5372,1649407018,2
5373,1649407048,2
5374,1649407078,2
5375,1649407108,2
5376,1649407138,2
5377,1649407168,2
5378,1649407198,2
5379,1649407228,2
5380,1649407258,2
5381,1649407288,2
5382,1649407318,2
5383,1649407348,2
5384,1649407378,2
5385,1649407408,2
5386,1649407438,2
5387,1649407468,2
5388,1649407498,2
5389,1649407528,2
5390,1649407558,2
5391,1649407588,2
5392,1649407618,2
5393,1649407648,2
5394,1649407678,2
5395,1649407708,2
5396,1649407738,2
5397,1649407768,2
5398,1649407798,2
5399,1649407828,2
5400,1649407858,2
5401,1649407888,2
5402,1649407918,2
5403,1649407948,2
5404,1649407978,2
5405,1649408008,2
5406,1649408038,2
5407,1649408068,2
5408,1649408098,2
5409,1649408128,2
5410,1649408158,2
5411,1649408188,2
5412,1649408218,2
5413,1649408248,2
5414,1649408278,2
5415,1649408308,2
5416,1649408338,2
5417,1649408368,2
5418,1649408398,2
5419,1649408428,2
5420,1649408458,2
5421,1649408488,2
5422,1649408518,2
5423,1649408548,2
5424,1649408578,2
5425,1649408608,2
5426,1649408638,2
5427,1649408668,2
5428,1649408698,2
5429,1649408728,2
5430,1649408758,2
5431,1649408788,2
5432,1649408818,2
5433,1649408848,2
5434,1649408878,2
5435,1649408908,2
5436,1649408938,2
5437,1649408968,2
5438,1649408998,2
5439,1649409028,2
5440,1649409058,2
5441,1649409088,2
5442,1649409118,2
5443,1649409148,2
5444,1649409178,2
5445,1649409208,2
5446,1649409238,2
5447,1649409268,2
5448,1649409298,2
5449,1649409328,2
5450,1649409358,2
5451,1649409388,2
5452,1649409418,2
5453,1649409448,2
5454,1649409478,2
5455,1649409508,2
5456,1649409538,1
5457,1649409568,1
5458,1649409598,1
5459,1649409628,1
5460,1649409658,1
5461,1649409688,1
5462,1649409718,1
5463,1649409748,1
5464,1649409778,1
5465,1649409808,1
5466,1649409838,1
5467,1649409868,1
5468,1649409898,1
5469,1649409928,1
5470,1649409958,1
5471,1649409988,1
5472,1649410018,1
5473,1649410048,1
5474,1649410078,1
5475,1649410108,1
5476,1649410138,1
5477,1649410168,1
5478,1649410198,1
5479,1649410228,1
5480,1649410258,1
5481,1649410288,1
5482,1649410318,1
5483,1649410348,1
5484,1649410378,1
5485,1649410408,1
5486,1649410438,1
5487,1649410468,1
5488,1649410498,1
5489,1649410528,1
5490,1649410558,1
5491,1649410588,1
5492,1649410618,1
5493,1649410648,1
5494,1649410678,1
5495,1649410708,1
5496,1649410738,1
5497,1649410768,1
5498,1649410798,2
5499,1649410828,2
5500,1649410858,2
5501,1649410888,2
5502,1649410918,2
5503,1649410948,2
5504,1649410978,2
5505,1649411008,2
5506,1649411038,2
5507,1649411068,2
5508,1649411098,2
5509,1649411128,2
5510,1649411158,2
5511,1649411188,2
5512,1649411218,2
5513,1649411248,2
5514,1649411278,2
5515,1649411308,2
5516,1649411338,2
5517,1649411368,2
5518,1649411398,2
5519,1649411428,2
5520,1649411458,2
5521,1649411488,2
5522,1649411518,2
5523,1649411548,2
5524,1649411578,2
5525,1649411608,2
5526,1649411638,2
5527,1649411668,2
5528,1649411698,2
5529,1649411728,2
5530,1649411758,2
5531,1649411788,2
5532,1649411818,2
5533,1649411848,2
5534,1649411878,2
5535,1649411908,2
5536,1649411938,2
5537,1649411968,2
5538,1649411998,2
5539,1649412028,2
5540,1649412058,2
5541,1649412088,2
5542,1649412118,2
5543,1649412148,2
5544,1649412178,2
5545,1649412208,2
5546,1649412238,2
5547,1649412268,2
5548,1649412298,2
5549,1649412328,2
5550,1649412358,2
5551,1649412388,2
5552,1649412418,2
5553,1649412448,2
5554,1649412478,2
5555,1649412508,2
5556,1649412538,2
5557,1649412568,2
5558,1649412598,2
5559,1649412628,2
5560,1649412658,2
5561,1649412688,2
5562,1649412718,2
5563,1649412748,2
5564,1649412778,2
5565,1649412808,2
5566,1649412838,2
5567,1649412868,2
5568,1649412898,2
5569,1649412928,2
5570,1649412958,2
5571,1649412988,2
5572,1649413018,2
5573,1649413048,2
5574,1649413078,2
5575,1649413108,2
5576,1649413138,2
5577,1649413168,2
5578,1649413198,2
5579,1649413228,2
5580,1649413258,2
5581,1649413288,2
5582,1649413318,2
5583,1649413348,2
5584,1649413378,1
5585,1649413408,1
5586,1649413438,1
5587,1649413468,1
5588,1649413498,1
5589,1649413528,1
5590,1649413558,1
5591,1649413588,1
5592,1649413618,1
5593,1649413648,1
5594,1649413678,1
5595,1649413708,1
5596,1649413738,1
5597,1649413768,1
5598,1649413798,1
5599,1649413828,1
5600,1649413858,1
5601,1649413888,1
5602,1649413918,1
5603,1649413948,1
5604,1649413978,1
5605,1649414008,1
5606,1649414038,1
5607,1649414068,1
5608,1649414098,1
5609,1649414128,1
5610,1649414158,1
5611,1649414188,1
5612,1649414218,1
5613,1649414248,1
5614,1649414278,1
5615,1649414308,1
5616,1649414338,1
5617,1649414368,1
5618,1649414398,1
5619,1649414428,1
5620,1649414458,1
5621,1649414488,1
5622,1649414518,1
5623,1649414548,1
5624,1649414578,1
5625,1649414608,1
5626,1649414638,1
5627,1649414668,1
5628,1649414698,1
5629,1649414728,1
5630,1649414758,1
5631,1649414788,1
5632,1649414818,1
5633,1649414848,1
5634,1649414878,1
5635,1649414908,1
5636,1649414938,1
5637,1649414968,1
5638,1649414998,1
5639,1649415028,1
5640,1649415058,1
5641,1649415088,1
5642,1649415118,1
5643,1649415148,1
5644,1649415178,1
5645,1649415208,1
5646,1649415238,1
5647,1649415268,1
5648,1649415298,1
5649,1649415328,1
5650,1649415358,1
5651,1649415388,1
5652,1649415418,1
5653,1649415448,1
5654,1649415478,1
5655,1649415508,1
5656,1649415538,1
5657,1649415568,1
5658,1649415598,1
5659,1649415628,1
5660,1649415658,1
5661,1649415688,1
5662,1649415718,1
5663,1649415748,1
5664,1649415778,1
5665,1649415808,1
5666,1649415838,1
5667,1649415868,1
5668,1649415898,1
5669,1649415928,1
5670,1649415958,1
5671,1649415988,1
5672,1649416018,1
5673,1649416048,1
5674,1649416078,1
5675,1649416108,1
5676,1649416138,1
5677,1649416168,1
5678,1649416198,1
5679,1649416228,1
5680,1649416258,1
5681,1649416288,1
5682,1649416318,1
5683,1649416348,1
5684,1649416378,1
5685,1649416408,1
5686,1649416438,1
5687,1649416468,1
5688,1649416498,1
5689,1649416528,1
5690,1649416558,1
5691,1649416588,1
5692,1649416618,1
5693,1649416648,1
