,TIME(2022/02/09 15:49:20.545),TIMETICK(f=10000000),FPOGX,FPOGY
43007,291.10052,727109960098,0.46096,0.24808
43008,291.10742,727110029501,0.46003,0.25754
43009,291.11389,727110093865,0.46187,0.26067
43010,291.12067,727110161738,0.46355,0.26355
43011,291.12756,727110230570,0.46332,0.27089
43012,291.13397,727110295071,0.45494,0.25846
43013,291.14093,727110364569,0.4216,0.23345
43014,291.14758,727110430892,0.43391,0.3304
43015,291.15411,727110496278,0.44559,0.35708
43016,291.16095,727110564835,0.46137,0.41608
43017,291.1687,727110642194,0.45062,0.4191
43018,291.17493,727110704045,0.4505,0.42268
43019,291.18176,727110772953,0.45044,0.42447
43020,291.18781,727110833077,0.38004,0.31114
43021,291.19427,727110898013,0.41128,0.37364
43022,291.20117,727110966843,0.4217,0.39448
43023,291.20831,727111038384,0.36282,0.28081
43024,291.2146,727111101268,0.34554,0.16457
43025,291.22107,727111165872,0.32822,0.00539
43026,291.22797,727111234731,0.36283,0.14248
43027,291.23444,727111299497,0.37736,0.22325
43028,291.24139,727111368775,0.3962,0.29849
43029,291.24884,727111443487,0.42294,0.36969
43030,291.25476,727111502564,0.43773,0.37504
43031,291.26141,727111569161,0.46142,0.40412
43032,291.26788,727111634187,0.46142,0.40412
43033,291.27478,727111702987,0.46142,0.40412
43034,291.28156,727111770801,0.0,0.0
43035,291.28815,727111836451,0.0,0.0
43036,291.2948,727111903346,0.02464,-0.3252
43037,291.30164,727111971524,0.04927,-0.65041
43038,291.30908,727112045681,-0.0109,-0.59202
43039,291.31561,727112111070,-0.02,-0.56768
43040,291.32172,727112172098,-0.04916,-0.52386
43041,291.32886,727112243337,-0.04916,-0.52386
43042,291.33508,727112306170,-0.11334,-0.24001
43043,291.34167,727112371798,-0.17752,0.04385
43044,291.34894,727112444184,-0.14095,-0.22737
43045,291.35504,727112505343,-0.0662,-0.30799
43046,291.36194,727112574332,0.02074,-0.47901
43047,291.36859,727112641182,0.27729,-0.10719
43048,291.37531,727112708129,0.27729,-0.10719
43049,291.38208,727112775621,0.53385,0.26464
43050,291.38861,727112841394,0.22745,-0.14145
43051,291.39526,727112907600,0.32935,0.00323
43052,291.40204,727112975334,0.32911,0.01254
43053,291.40881,727113043188,0.32911,0.01254
43054,291.41534,727113108781,0.20294,-0.34277
43055,291.42218,727113176600,0.07678,-0.69809
43056,291.42896,727113244719,0.03826,-0.66428
43057,291.43542,727113309394,0.03826,-0.66428
43058,291.4422,727113377063,-0.00026,-0.63048
43059,291.44971,727113452344,-0.00026,-0.63048
43060,291.45563,727113511425,-0.00425,-0.62713
43061,291.46228,727113578003,-0.00559,-0.62601
43062,291.46893,727113644561,-0.00559,-0.62601
43063,291.47565,727113711725,-0.00559,-0.62601
43064,291.48242,727113779134,-0.00559,-0.62601
43065,291.48901,727113845049,-0.00825,-0.62378
43066,291.49573,727113912532,-0.00825,-0.62378
43067,291.50262,727113981367,-0.00825,-0.62378
43068,291.50916,727114046459,0.0,0.0
43069,291.51575,727114112690,0.26016,0.0686
43070,291.52313,727114186419,0.34688,0.09146
43071,291.52936,727114248807,0.52033,0.13719
43072,291.53607,727114315729,0.30788,-0.20829
43073,291.54333,727114388703,0.23706,-0.32345
43074,291.54974,727114452333,0.09597,-0.59326
43075,291.55579,727114512887,0.3068,-0.18897
43076,291.56335,727114588880,0.37707,-0.05421
43077,291.56995,727114654320,0.36809,-0.07082
43078,291.57629,727114717802,0.36809,-0.07082
43079,291.58282,727114783358,0.36809,-0.07082
43080,291.58966,727114851902,0.0,0.0
43081,291.59637,727114918502,-0.00196,-0.28333
43082,291.60278,727114983147,-0.00261,-0.37777
43083,291.60986,727115053542,-0.00392,-0.56665
43084,291.61639,727115118919,-0.00974,-0.56559
43085,291.62292,727115184298,-0.01168,-0.56524
43086,291.63007,727115255518,-0.01168,-0.56524
43087,291.63641,727115319387,0.02173,-0.58753
43088,291.64319,727115387101,0.04177,-0.60091
43089,291.6507,727115462206,0.04177,-0.60091
43090,291.65649,727115519746,0.05492,-0.60262
43091,291.66327,727115587981,0.06432,-0.60385
43092,291.66986,727115653929,0.12356,-0.51615
43093,291.67676,727115722349,0.18766,-0.4322
43094,291.68347,727115789928,0.34827,-0.16359
43095,291.69006,727115855510,0.39858,-0.03466
43096,291.69696,727115924649,0.49508,0.17514
43097,291.70343,727115989092,0.48613,0.18617
43098,291.71008,727116055984,0.49431,0.14375
43099,291.71704,727116125220,0.49842,0.11547
43100,291.7243,727116198295,0.50089,0.0985
43101,291.73029,727116257901,0.50346,0.10562
43102,291.73724,727116327404,0.50346,0.10562
43103,291.74402,727116395251,0.50346,0.10562
43104,291.75049,727116459941,0.50346,0.10562
43105,291.75775,727116532423,0.45812,-0.04208
43106,291.76385,727116593873,0.34057,-0.37658
43107,291.77045,727116659528,0.40476,-0.20297
43108,291.77722,727116727232,0.35853,-0.08323
43109,291.784,727116794853,0.33898,0.11694
43110,291.79065,727116861735,0.33084,0.1892
43111,291.7973,727116928017,0.3823,0.26903
43112,291.80389,727116994172,0.4476,0.21265
43113,291.81079,727117062724,0.40984,0.24254
43114,291.81732,727117128064,0.45478,0.1937
43115,291.82507,727117205940,0.48595,0.15811
43116,291.83087,727117263511,0.43111,0.21185
43117,291.8374,727117328879,0.44812,0.18294
43118,291.84406,727117395810,0.45833,0.16559
43119,291.85095,727117464579,0.46411,0.15406
43120,291.85754,727117530443,0.46411,0.15406
43121,291.86414,727117596652,0.46411,0.15406
43122,291.87134,727117668576,0.46411,0.15406
43123,291.8775,727117729931,0.46597,0.14614
43124,291.88434,727117798519,0.46597,0.14614
43125,291.89105,727117865630,0.66391,-0.09337
43126,291.89758,727117931185,0.86184,-0.33287
43127,291.90448,727118000049,0.86184,-0.33287
43128,291.91101,727118064968,0.86184,-0.33287
43129,291.91791,727118134145,0.0,0.0
43130,291.92432,727118198082,0.0,0.0
43131,291.93134,727118268352,0.25809,0.07372
43132,291.93884,727118343286,0.55372,-0.02641
43133,291.94452,727118400003,0.57249,-0.11333
43134,291.95129,727118467893,0.54897,0.03415
43135,291.95868,727118542069,0.5364,0.09879
43136,291.9646,727118601077,0.5262,0.13316
43137,291.97156,727118670694,0.52263,0.1319
43138,291.97876,727118742639,0.47164,0.06202
43139,291.98456,727118800765,0.41721,0.00042
43140,291.99158,727118870622,0.4526,0.13214
43141,291.99915,727118946797,0.46084,0.22522
43142,292.00525,727119007719,0.48088,0.3622
43143,292.01178,727119072669,0.49357,0.29303
43144,292.01831,727119137866,0.48596,0.33687
43145,292.02478,727119202964,0.48216,0.35879
43146,292.03168,727119271673,0.45704,0.2166
43147,292.03839,727119338882,0.56854,0.09118
43148,292.04498,727119405012,0.60571,0.04938
43149,292.05164,727119471590,0.61987,0.09278
43150,292.05847,727119539747,0.64261,0.03759
43151,292.065,727119605351,0.65019,0.01919
43152,292.07239,727119678702,0.61186,0.07455
43153,292.0791,727119746369,0.58417,0.13031
43154,292.08582,727119813403,0.56572,0.16749
43155,292.09204,727119875709,0.55101,0.19326
43156,292.09918,727119947070,0.5448,0.1993
43157,292.10626,727120017618,0.53997,0.204
43158,292.11206,727120075363,0.5339,0.19821
43159,292.1189,727120143814,0.5634,0.14202
43160,292.12549,727120209897,0.58798,0.0952
43161,292.13214,727120276292,0.55622,0.03698
43162,292.1394,727120349120,0.55102,0.03725
43163,292.14563,727120411076,0.5206,0.04207
43164,292.15289,727120483881,0.32805,-0.26216
43165,292.16034,727120558216,0.38341,-0.16505
43166,292.16583,727120613084,0.3746,-0.16935
43167,292.17249,727120679765,0.3746,-0.16935
43168,292.1795,727120750318,0.42817,-0.16512
43169,292.18573,727120812061,0.48175,-0.16089
43170,292.19238,727120878803,0.49725,-0.05242
43171,292.19989,727120953943,0.50214,-0.06727
43172,292.20599,727121014732,0.5122,-0.04596
43173,292.21252,727121080451,0.5122,-0.04596
43174,292.21936,727121148369,0.50621,-0.07574
43175,292.22607,727121215768,0.50421,-0.08567
43176,292.2326,727121281161,0.49373,-0.09341
43177,292.23926,727121347786,0.49373,-0.09341
43178,292.24603,727121415633,0.49373,-0.09341
43179,292.25281,727121483229,0.49726,-0.11113
43180,292.25958,727121550791,0.49564,-0.08803
43181,292.26605,727121615799,0.49448,-0.07152
43182,292.27258,727121681008,0.47545,-0.01388
43183,292.27948,727121750132,0.46119,0.03029
43184,292.28632,727121818176,0.44978,0.06563
43185,292.29291,727121884333,0.44051,0.09177
43186,292.29974,727121952641,0.43271,0.11434
43187,292.30682,727122023103,0.42612,0.13344
43188,292.31293,727122084314,0.40626,0.18695
43189,292.32013,727122156204,0.37097,0.27416
43190,292.32666,727122221422,0.35921,0.30323
43191,292.33301,727122285329,0.33569,0.36137
43192,292.33997,727122354515,0.33569,0.36137
43193,292.34656,727122420665,0.33569,0.36137
43194,292.35333,727122488105,0.80983,-0.43511
43195,292.36011,727122555969,0.80983,-0.43511
43196,292.36652,727122620043,0.80983,-0.43511
43197,292.3739,727122694320,0.0,0.0
43198,292.37988,727122753863,0.0,0.0
43199,292.38788,727122834136,0.0,0.0
43200,292.39398,727122894865,0.49183,0.10247
43201,292.40009,727122955956,0.49183,0.10247
43202,292.40796,727123034718,0.49183,0.10247
43203,292.41345,727123089728,0.49371,0.09963
43204,292.42047,727123159880,0.65023,-0.22829
43205,292.42847,727123239943,0.72755,-0.39082
43206,292.43353,727123290229,0.72755,-0.39082
43207,292.44031,727123358164,0.64539,-0.2646
43208,292.44684,727123423627,0.60431,-0.20149
43209,292.45563,727123511193,0.65233,-0.26848
43210,292.46039,727123559134,0.65233,-0.26848
43211,292.46692,727123624383,0.65233,-0.26848
43212,292.47388,727123693927,0.62407,-0.22411
43213,292.48108,727123766083,0.6023,-0.18529
43214,292.48724,727123827400,0.58597,-0.15618
43215,292.4942,727123897329,0.61177,-0.20185
43216,292.50104,727123965394,0.59983,-0.17612
43217,292.50793,727124034238,0.59006,-0.15506
43218,292.51385,727124093733,0.60815,-0.19026
43219,292.52063,727124161439,0.58057,-0.21272
43220,292.52832,727124238560,0.52849,-0.2055
43221,292.53534,727124308394,0.52849,-0.2055
43222,292.54083,727124363346,0.4983,-0.13138
43223,292.54749,727124430034,0.46812,-0.05725
43224,292.55811,727124535978,0.49181,-0.06047
43225,292.56201,727124574980,0.37022,-0.24955
43226,292.56757,727124630680,0.25654,-0.43971
43227,292.5744,727124699088,0.35864,-0.34403
43228,292.58105,727124765336,0.39328,-0.2357
43229,292.58777,727124832758,0.46195,-0.09548
43230,292.59436,727124898862,0.41115,-0.20019
43231,292.60272,727124982324,0.42812,-0.23036
43232,292.60785,727125033602,0.42815,-0.29544
43233,292.61456,727125100780,0.43364,-0.25094
43234,292.62103,727125165518,0.43449,-0.22925
43235,292.62799,727125234955,0.43716,-0.19273
43236,292.6347,727125302235,0.43339,-0.19191
43237,292.64154,727125370313,0.42447,-0.23267
43238,292.64801,727125435181,0.42,-0.25306
43239,292.65558,727125511000,0.42778,-0.25519
43240,292.66144,727125569387,0.45424,-0.28831
43241,292.66815,727125636449,0.47315,-0.31196
43242,292.67474,727125702358,0.46986,-0.31285
43243,292.68134,727125768697,0.46652,-0.3061
43244,292.68903,727125845340,0.46385,-0.3007
43245,292.69598,727125914986,0.4587,-0.29194
43246,292.70166,727125971549,0.4574,-0.29076
43247,292.70892,727126044553,0.4563,-0.28976
43248,292.71497,727126104961,0.45331,-0.29474
43249,292.72217,727126176728,0.4514,-0.29155
43250,292.72961,727126251475,0.44973,-0.28876
43251,292.7356,727126311258,0.44748,-0.28352
43252,292.74188,727126373797,0.44471,-0.28512
43253,292.74829,727126437902,0.44223,-0.28655
43254,292.75525,727126507458,0.42037,-0.26928
43255,292.76208,727126575771,0.41938,-0.30559
43256,292.76849,727126639727,0.41905,-0.3177
43257,292.77509,727126706168,0.43124,-0.3739
43258,292.7818,727126773328,0.47274,-0.51843
43259,292.78857,727126840991,0.48657,-0.56661
43260,292.79523,727126907226,0.51424,-0.66296
43261,292.802,727126975273,0.51424,-0.66296
43262,292.80914,727127046352,0.51424,-0.66296
43263,292.81543,727127109485,0.0,0.0
43264,292.82257,727127180651,0.0,0.0
43265,292.82886,727127243875,0.0,0.0
43266,292.83606,727127315687,0.0,0.0
43267,292.8446,727127400917,0.0,0.0
43268,292.84979,727127453139,0.0,0.0
43269,292.85571,727127512322,0.0,0.0
43270,292.86243,727127579368,0.0,0.0
43271,292.86975,727127652643,0.0,0.0
43272,292.87604,727127715442,0.0,0.0
43273,292.88257,727127780795,0.0,0.0
43274,292.88916,727127846490,0.0,0.0
43275,292.89563,727127911446,0.0,0.0
43276,292.90247,727127979545,0.0,0.0
43277,292.90918,727128046864,0.0,0.0
43278,292.91663,727128121093,0.0,0.0
43279,292.92255,727128180518,0.0,0.0
43280,292.92938,727128249050,0.0,0.0
43281,292.9361,727128315792,0.40565,-0.7966
43282,292.94275,727128382807,0.43974,-0.79281
43283,292.95087,727128463450,0.45111,-0.79155
43284,292.95624,727128517502,0.45178,-0.78577
43285,292.96295,727128584379,0.46989,-0.76649
43286,292.9696,727128651014,0.48196,-0.75363
43287,292.97626,727128717833,0.49452,-0.71457
43288,292.98401,727128795150,0.48865,-0.7155
43289,292.98969,727128851864,0.48409,-0.71622
43290,292.99622,727128917365,0.46513,-0.60292
43291,293.00293,727128984322,0.45314,-0.48164
43292,293.0097,727129052204,0.36948,-0.03273
43293,293.01648,727129119603,0.34183,0.12729
43294,293.02313,727129186238,0.29159,0.44146
43295,293.03058,727129260977,0.29701,0.45117
43296,293.03717,727129326501,0.29735,0.45145
43297,293.04327,727129387626,0.37284,0.16823
43298,293.04999,727129454893,0.44545,-0.11997
43299,293.05737,727129528766,0.38587,-0.34151
43300,293.06342,727129589046,0.36498,-0.61278
43301,293.07007,727129655682,0.33757,-0.62917
43302,293.07672,727129722390,0.39446,-0.42847
43303,293.08429,727129797915,0.44105,-0.29529
43304,293.09009,727129855817,0.47291,-0.25426
43305,293.09686,727129923828,0.47291,-0.25426
43306,293.10358,727129991059,0.50476,-0.21324
43307,293.11017,727130056774,0.50476,-0.21324
43308,293.11676,727130122915,0.40113,0.10964
43309,293.12372,727130192007,0.41304,0.15676
43310,293.13025,727130257666,0.47081,0.01889
43311,293.13696,727130324401,0.47081,0.01889
43312,293.14465,727130401882,0.52248,-0.16605
43313,293.15045,727130459650,0.51943,-0.18957
43314,293.15704,727130525389,0.40133,-0.36837
43315,293.16418,727130597005,0.37945,-0.36429
43316,293.17059,727130661095,0.41815,-0.25904
43317,293.17725,727130727241,0.46266,-0.20689
43318,293.18427,727130797543,0.49025,-0.13345
43319,293.19067,727130861740,0.47623,-0.13871
43320,293.19733,727130928308,0.46945,-0.12884
43321,293.20367,727130991959,0.46945,-0.12884
43322,293.21112,727131066062,0.46945,-0.12884
43323,293.21783,727131133252,0.48781,-0.18221
43324,293.22394,727131194275,0.52395,-0.2545
43325,293.23065,727131261863,0.57939,-0.33855
43326,293.23755,727131330514,0.60312,-0.41567
43327,293.2442,727131397187,0.58179,-0.40622
43328,293.2514,727131469002,0.52087,-0.31619
43329,293.25793,727131534549,0.50173,-0.26294
43330,293.26422,727131597466,0.4716,-0.1829
43331,293.27087,727131663577,0.4815,-0.1745
43332,293.27802,727131735181,0.4815,-0.1745
43333,293.28473,727131802545,0.54236,-0.34233
43334,293.29114,727131866722,0.56784,-0.43045
43335,293.29816,727131936398,0.53919,-0.29449
43336,293.30457,727132000511,0.53919,-0.29449
43337,293.31299,727132085191,0.53919,-0.29449
43338,293.31781,727132133088,0.53919,-0.29449
43339,293.32434,727132198387,0.5376,-0.27058
43340,293.33136,727132268657,0.5376,-0.27058
43341,293.33789,727132333919,0.68838,-0.42786
43342,293.34479,727132403157,0.81505,-0.58513
43343,293.35126,727132467602,0.80299,-0.58512
43344,293.35797,727132534671,0.63195,-0.26078
43345,293.36499,727132604966,0.45426,0.06176
43346,293.37189,727132674033,0.36812,0.22213
43347,293.3783,727132737962,0.41231,0.17221
43348,293.38477,727132802534,0.37852,0.29801
43349,293.39197,727132874535,0.3657,0.36858
43350,293.39819,727132937058,0.35107,0.38417
43351,293.40503,727133005347,0.32106,0.41301
43352,293.41229,727133077964,0.30478,0.39876
43353,293.41833,727133138445,0.32068,0.41347
43354,293.42505,727133205443,0.32068,0.41347
43355,293.4317,727133272012,0.32068,0.41347
43356,293.43848,727133339529,0.13605,0.24107
43357,293.44507,727133405841,0.13605,0.24107
43358,293.4519,727133474164,0.13605,0.24107
43359,293.45923,727133547267,0.0,0.0
43360,293.46509,727133605922,0.0,0.0
43361,293.47272,727133681990,0.0,0.0
43362,293.47864,727133741230,0.0,0.0
43363,293.48529,727133807845,0.0,0.0
43364,293.49243,727133879221,0.0,0.0
43365,293.4986,727133941014,0.0,0.0
43366,293.50543,727134009596,0.0,0.0
43367,293.51221,727134076940,0.0,0.0
43368,293.51886,727134143852,0.0,0.0
43369,293.52557,727134210818,0.0,0.0
43370,293.53296,727134284784,0.0,0.0
43371,293.53894,727134344160,0.0,0.0
43372,293.54584,727134413592,0.0,0.0
43373,293.55249,727134479715,0.0,0.0
43374,293.55902,727134545390,0.0,0.0
43375,293.56561,727134611204,0.0,0.0
43376,293.57251,727134680305,0.0,0.0
43377,293.57916,727134746717,-0.24425,-0.14713
43378,293.5863,727134817996,-0.24425,-0.14713
43379,293.59418,727134896904,-0.24425,-0.14713
43380,293.59912,727134946077,0.0,0.0
43381,293.60571,727135012396,-0.12114,-0.06365
43382,293.61255,727135080822,-0.16152,-0.08486
43383,293.61926,727135147913,-0.02775,0.06261
43384,293.62677,727135222986,0.0616,0.18497
43385,293.64722,727135427164,0.20951,0.33719
43386,293.65613,727135516226,0.06825,0.18978
43387,293.66034,727135558334,-0.02372,0.09312
43388,293.66345,727135589694,-0.12522,-0.01602
43389,293.66602,727135615293,-0.15567,-0.04288
43390,293.67273,727135682347,-0.21995,-0.10611
43391,293.6795,727135750364,0.06876,0.1881
43392,293.68658,727135821092,-0.02958,0.08407
43393,293.69312,727135886053,-0.03169,0.07812
43394,293.69952,727135950305,-0.12994,-0.00649
43395,293.70636,727136018688,-0.16385,-0.03635
43396,293.71368,727136092195,-0.23051,-0.09441
43397,293.71954,727136150701,-0.23009,-0.0944
43398,293.72772,727136232508,-0.23088,-0.10468
43399,293.73322,727136287190,-0.23128,-0.10982
43400,293.73987,727136353771,-0.23105,-0.11002
43401,293.74677,727136422916,-0.22884,-0.11018
43402,293.7533,727136487972,-0.22725,-0.11029
43403,293.75983,727136553039,-0.12802,-0.0792
43404,293.76685,727136623627,-0.13833,-0.08232
43405,293.77319,727136686858,-0.14658,-0.08481
43406,293.78046,727136759412,-0.15558,-0.08768
43407,293.78687,727136823685,-0.16241,-0.08926
43408,293.79346,727136889707,-0.16818,-0.09059
43409,293.80023,727136957455,-0.17207,-0.09101
43410,293.80676,727137022943,-0.17696,-0.09131
43411,293.81378,727137092660,-0.18123,-0.09158
43412,293.82037,727137158630,-0.18429,-0.09194
43413,293.82703,727137225279,-0.18733,-0.09397
43414,293.83398,727137294936,-0.19005,-0.09578
43415,293.84088,727137363908,-0.23633,-0.1065
43416,293.84717,727137426450,-0.234,-0.10364
43417,293.85437,727137498871,-0.23322,-0.10269
43418,293.86084,727137563163,-0.2324,-0.09853
43419,293.86694,727137624696,-0.23635,-0.10474
43420,293.87396,727137694419,-0.23898,-0.10889
43421,293.88037,727137758827,-0.23832,-0.1064
43422,293.88733,727137828354,-0.23776,-0.10307
43423,293.89374,727137892533,-0.23732,-0.10048
43424,293.90057,727137961066,-0.23797,-0.10161
43425,293.90747,727138029658,-0.23855,-0.10124
43426,293.91394,727138094612,-0.23903,-0.10094
43427,293.9209,727138163998,-0.23902,-0.10085
43428,293.92749,727138230077,-0.23885,-0.10052
43429,293.93463,727138301338,-0.2387,-0.10024
43430,293.94073,727138362705,-0.23853,-0.10024
43431,293.94794,727138434250,-0.2391,-0.09778
43432,293.95435,727138498405,-0.23961,-0.0956
43433,293.96063,727138561588,-0.22547,-0.12362
43434,293.96814,727138636668,-0.22635,-0.12142
43435,293.9743,727138697855,-0.22714,-0.11943
43436,293.98114,727138766705,-0.22755,-0.11815
43437,293.98767,727138831690,-0.2281,-0.11618
43438,293.99426,727138897775,-0.2286,-0.11438
43439,294.00116,727138966843,-0.22935,-0.1124
43440,294.00793,727139034114,-0.22914,-0.11118
43441,294.01447,727139099606,-0.22895,-0.11005
43442,294.0213,727139168161,-0.22927,-0.10919
43443,294.02905,727139245348,-0.22928,-0.10798
43444,294.03448,727139299877,-0.22929,-0.10686
43445,294.04163,727139371483,-0.23714,-0.07823
43446,294.04852,727139440215,-0.23397,-0.06988
43447,294.05554,727139510363,-0.23292,-0.0671
43448,294.0614,727139569005,-0.23467,-0.0724
43449,294.06818,727139636620,-0.23638,-0.07871
43450,294.07532,727139708297,-0.23752,-0.08292
43451,294.0827,727139782261,-0.23786,-0.08443
43452,294.08807,727139835552,-0.23923,-0.08385
43453,294.09485,727139903460,-0.24029,-0.08339
43454,294.10162,727139971567,-0.24058,-0.08518
43455,294.10815,727140036470,-0.24001,-0.08574
43456,294.11505,727140105546,-0.23953,-0.08621
43457,294.1217,727140171930,-0.23937,-0.08685
43458,294.12842,727140239380,-0.22419,-0.12813
43459,294.13513,727140306427,-0.21103,-0.16391
43460,294.14166,727140371507,-0.20553,-0.18852
43461,294.14856,727140440882,-0.22253,-0.13826
43462,294.15515,727140506480,-0.22819,-0.1215
43463,294.16174,727140572300,-0.2404,-0.08973
43464,294.16888,727140644071,-0.24044,-0.08412
43465,294.17609,727140715747,-0.24046,-0.08225
43466,294.18201,727140775342,-0.23979,-0.08521
43467,294.18872,727140842506,-0.24126,-0.0869
43468,294.19562,727140911222,-0.24224,-0.08803
43469,294.20276,727140982895,-0.2416,-0.08617
43470,294.20892,727141044198,-0.24073,-0.08731
43471,294.21552,727141109947,-0.24006,-0.0882
43472,294.22229,727141177760,-0.23883,-0.08874
43473,294.22888,727141243952,-0.23883,-0.08874
43474,294.2356,727141311021,-0.23883,-0.08874
43475,294.24213,727141376176,-0.2371,-0.08986
43476,294.24969,727141452264,-0.2371,-0.08986
43477,294.25574,727141512382,-0.2371,-0.08986
43478,294.26282,727141583460,-0.23656,-0.09002
43479,294.26941,727141649125,-0.23616,-0.08873
43480,294.27563,727141711219,-0.23582,-0.08762
43481,294.28235,727141778541,-0.23582,-0.08762
43482,294.28925,727141847342,-0.23582,-0.08762
43483,294.2959,727141914181,-0.23582,-0.08762
43484,294.30255,727141980308,-0.23504,-0.0882
43485,294.30939,727142048989,-0.23504,-0.0882
43486,294.31586,727142113472,-0.23504,-0.0882
43487,294.32245,727142179318,0.0,0.0
43488,294.32922,727142247006,0.0,0.0
43489,294.33612,727142316046,0.0,0.0
43490,294.34277,727142382937,0.0,0.0
43491,294.34937,727142448566,0.15863,0.18736
43492,294.35632,727142518210,0.21151,0.24981
43493,294.36334,727142588377,0.3252,0.38629
43494,294.36963,727142651256,0.32629,0.39824
43495,294.37634,727142718285,0.32665,0.40222
43496,294.38348,727142789588,0.34774,0.0979
43497,294.3902,727142856916,0.41703,-0.31013
43498,294.396,727142914821,0.44012,-0.44614
43499,294.4035,727142989953,0.43307,-0.34056
43500,294.41028,727143057571,0.37944,0.03468
43501,294.4165,727143119968,0.36156,0.15976
43502,294.42316,727143186918,0.32889,0.40346
43503,294.43011,727143255898,0.333,0.40353
43504,294.43665,727143321331,0.33437,0.40356
43505,294.44336,727143388354,0.33507,0.40377
43506,294.44989,727143453877,0.33534,0.40467
43507,294.4566,727143521141,0.33551,0.40527
43508,294.46338,727143589104,0.33617,0.40716
43509,294.47003,727143655605,0.33589,0.40989
43510,294.47675,727143722220,0.33567,0.41201
43511,294.48334,727143788166,0.3346,0.41172
43512,294.49023,727143857371,0.33425,0.41307
43513,294.49683,727143923231,0.33395,0.4142
43514,294.50397,727143994920,0.33372,0.41075
43515,294.51031,727144058414,0.33518,0.40908
43516,294.51703,727144125135,0.33646,0.40763
43517,294.52417,727144196829,0.33696,0.40472
43518,294.5304,727144258816,0.34102,0.40227
43519,294.53693,727144324176,0.34463,0.40008
43520,294.54364,727144391589,0.34762,0.39791
43521,294.55042,727144459058,0.3496,0.39455
43522,294.55695,727144524298,0.35139,0.39151
43523,294.56433,727144598580,0.35299,0.39216
43524,294.57037,727144658784,0.37354,0.37285
43525,294.57715,727144726395,0.38351,0.38163
43526,294.58496,727144804417,0.39176,0.37749
43527,294.59064,727144861499,0.39526,0.37001
43528,294.59717,727144926920,0.39736,0.36553
43529,294.60522,727145007369,0.39968,0.36356
43530,294.61066,727145061338,0.40071,0.36053
43531,294.61737,727145128814,0.40148,0.35827
43532,294.62415,727145196440,0.40844,0.31877
43533,294.63074,727145262409,0.40621,0.32831
43534,294.63751,727145330387,0.40439,0.33611
43535,294.64429,727145397953,0.40331,0.3437
43536,294.6507,727145462049,0.40948,0.32886
43537,294.65747,727145529916,0.41476,0.31615
43538,294.66418,727145596805,0.41346,0.32017
43539,294.67114,727145666238,0.41238,0.32608
43540,294.67773,727145732292,0.41142,0.3313
43541,294.68457,727145800893,0.41068,0.33488
43542,294.69116,727145866843,0.41016,0.33806
43543,294.698,727145934971,0.4097,0.34092
43544,294.70459,727146000916,0.4091,0.34342
43545,294.71124,727146067758,0.40816,0.34528
43546,294.7179,727146134283,0.40731,0.34698
43547,294.7251,727146205804,0.40616,0.34871
43548,294.73114,727146266708,0.40551,0.3507
43549,294.73798,727146334998,0.3934,0.39499
43550,294.74445,727146399718,0.39145,0.38986
43551,294.75134,727146468533,0.39499,0.39326
43552,294.758,727146535241,0.39676,0.39496
43553,294.76483,727146603372,0.40681,0.33389
43554,294.77136,727146668883,0.40515,0.33983
43555,294.77808,727146735850,0.40396,0.34407
43556,294.78491,727146804178,0.40973,0.30913
43557,294.7915,727146870064,0.41619,0.27859
43558,294.7981,727146936119,0.42135,0.25416
43559,294.80591,727147013931,0.4221,0.22382
43560,294.81158,727147070822,0.41981,0.19327
43561,294.81836,727147138612,0.41788,0.16742
43562,294.82544,727147209351,0.42287,0.10809
43563,294.83276,727147282404,0.42007,0.01314
43564,294.8385,727147340030,0.41914,-0.01851
43565,294.84705,727147425261,0.42002,-0.07454
43566,294.85181,727147473089,0.41603,-0.08286
43567,294.85852,727147540247,0.4147,-0.08563
43568,294.8653,727147607726,0.42796,-0.10804
43569,294.87195,727147674480,0.42722,-0.1087
43570,294.87842,727147739322,0.42673,-0.10913
43571,294.88525,727147807845,0.42201,-0.11681
43572,294.89203,727147875265,0.42676,-0.05675
43573,294.89948,727147949927,0.43046,-0.01003
43574,294.9054,727148009040,0.43369,-0.02745
43575,294.91254,727148080232,0.43779,-0.04144
43576,294.9187,727148142274,0.4412,-0.05309
43577,294.9256,727148210890,0.44383,-0.06171
43578,294.9328,727148283339,0.44544,-0.03158
43579,294.93927,727148347871,0.44683,-0.00547
43580,294.94604,727148415715,0.45777,0.01461
43581,294.95325,727148487732,0.48458,-0.10814
43582,294.95911,727148546132,0.49351,-0.14906
43583,294.9657,727148611968,0.47003,-0.22341
43584,294.97241,727148679418,0.47825,-0.22685
43585,294.979,727148745010,0.48099,-0.228
43586,294.98578,727148812736,0.47185,-0.22142
43587,294.99261,727148881089,0.47211,-0.21645
43588,294.99908,727148945999,0.47228,-0.21314
43589,295.00586,727149013679,0.48066,-0.26157
43590,295.01379,727149093272,0.46141,-0.1799
43591,295.01978,727149152785,0.44644,-0.11639
43592,295.026,727149215174,0.43498,-0.06605
43593,295.03314,727149286296,0.42477,-0.0262
43594,295.03949,727149350219,0.41626,0.00701
43595,295.04675,727149422358,0.41261,0.04034
43596,295.05286,727149483702,0.39748,0.11659
43597,295.05945,727149549461,0.37989,0.26879
