,TIME(2022/01/27 09:39:32.995),TIMETICK(f=10000000),FPOGX,FPOGY
7965,53.36124,2269609765067,0.38804,0.52995
7966,53.36879,2269609840586,0.39099,0.52829
7967,53.37656,2269609918164,0.39356,0.52683
7968,53.38248,2269609977432,0.39606,0.52431
7969,53.38876,2269610040334,0.39854,0.5222
7970,53.39587,2269610111387,0.40076,0.5203
7971,53.40146,2269610167291,0.40215,0.5215
7972,53.40811,2269610233766,0.40271,0.52084
7973,53.41475,2269610300102,0.40321,0.52025
7974,53.42172,2269610369919,0.40184,0.52002
7975,53.42818,2269610434465,0.40278,0.5205
7976,53.43686,2269610521278,0.40363,0.52095
7977,53.4415,2269610567570,0.40363,0.5197
7978,53.44922,2269610644808,0.40312,0.51887
7979,53.45528,2269610705352,0.40265,0.51809
7980,53.46262,2269610778768,0.40075,0.51927
7981,53.46928,2269610845538,0.39745,0.5214
7982,53.47623,2269610914950,0.39438,0.5234
7983,53.48332,2269610985849,0.3925,0.52403
7984,53.48946,2269611047193,0.39257,0.52219
7985,53.49713,2269611123943,0.39263,0.52046
7986,53.50185,2269611171104,0.3902,0.52472
7987,53.5085,2269611237699,0.36344,0.53326
7988,53.51485,2269611301145,0.36723,0.5296
7989,53.52202,2269611372786,0.34486,0.54508
7990,53.5287,2269611439727,0.3404,0.5385
7991,53.53552,2269611507885,0.33772,0.53456
7992,53.54195,2269611572166,0.34041,0.51626
7993,53.54927,2269611645395,0.34262,0.5012
7994,53.55566,2269611709357,0.34428,0.4899
7995,53.56255,2269611778170,0.34927,0.4779
7996,53.56871,2269611839746,0.34876,0.47287
7997,53.57722,2269611924968,0.34834,0.46875
7998,53.58354,2269611988040,0.35029,0.46439
7999,53.59026,2269612055193,0.35184,0.46924
8000,53.5965,2269612117616,0.35317,0.47339
8001,53.60378,2269612190481,0.35108,0.47672
8002,53.60957,2269612248454,0.35133,0.47535
8003,53.61574,2269612309982,0.35732,0.44898
8004,53.62201,2269612372708,0.35251,0.43686
8005,53.62903,2269612442953,0.35374,0.43038
8006,53.6358,2269612510757,0.35435,0.42714
8007,53.64281,2269612580688,0.3536,0.41958
8008,53.64903,2269612642918,0.35372,0.42751
8009,53.65674,2269612720098,0.35381,0.43318
8010,53.66238,2269612776556,0.35153,0.43626
8011,53.66934,2269612846126,0.35903,0.43134
8012,53.67604,2269612913099,0.36504,0.4274
8013,53.68268,2269612979474,0.36318,0.42518
8014,53.68968,2269613049404,0.37105,0.4192
8015,53.69637,2269613116314,0.37771,0.41414
8016,53.70279,2269613180624,0.38497,0.41969
8017,53.70949,2269613247563,0.3971,0.41707
8018,53.71748,2269613327510,0.40771,0.41477
8019,53.72348,2269613387413,0.40771,0.41477
8020,53.72961,2269613448804,0.40771,0.41477
8021,53.73633,2269613515935,0.40771,0.41477
8022,53.7428,2269613580610,0.42549,0.41065
8023,53.74965,2269613649197,0.42549,0.41065
8024,53.7572,2269613724624,0.42549,0.41065
8025,53.76297,2269613782430,0.0,0.0
8026,53.76984,2269613851095,0.0,0.0
8027,53.77774,2269613930077,0.0,0.0
8028,53.78412,2269613993912,0.0,0.0
8029,53.79149,2269614067470,0.0,0.0
8030,53.7982,2269614134635,0.0,0.0
8031,53.80388,2269614191510,0.0,0.0
8032,53.81084,2269614261083,0.0,0.0
8033,53.8176,2269614328656,0.0,0.0
8034,53.82416,2269614394228,0.0,0.0
8035,53.83002,2269614452877,0.0,0.0
8036,53.83679,2269614520549,0.0,0.0
8037,53.84346,2269614587197,0.42895,0.70979
8038,53.84998,2269614652459,0.42895,0.70979
8039,53.85709,2269614723557,0.42895,0.70979
8040,53.86337,2269614786427,0.0,0.0
8041,53.87021,2269614854770,0.0,0.0
8042,53.87677,2269614920403,0.0,0.0
8043,53.88351,2269614987758,0.39025,0.68332
8044,53.89067,2269615059399,0.39025,0.68332
8045,53.89703,2269615123022,0.39025,0.68332
8046,53.90364,2269615189047,0.0,0.0
8047,53.91086,2269615261244,0.0,0.0
8048,53.91698,2269615322422,0.0,0.0
8049,53.92451,2269615397735,0.0,0.0
8050,53.93089,2269615461543,0.0,0.0
8051,53.93715,2269615524142,0.0,0.0
8052,53.94513,2269615603908,0.0,0.0
8053,53.951,2269615662655,0.21058,0.26552
8054,53.9574,2269615726572,0.28077,0.35403
8055,53.96408,2269615793474,0.39521,0.54548
8056,53.97153,2269615867895,0.37248,0.5409
8057,53.97873,2269615940010,0.3649,0.53938
8058,53.98462,2269615998918,0.36334,0.54048
8059,53.99173,2269616069926,0.35986,0.54097
8060,53.99834,2269616135993,0.35755,0.54131
8061,54.00577,2269616210319,0.35794,0.54684
8062,54.01173,2269616270060,0.35873,0.54357
8063,54.0183,2269616335538,0.35934,0.54103
8064,54.02536,2269616406190,0.35171,0.5508
8065,54.03088,2269616461541,0.34922,0.54982
8066,54.03767,2269616529332,0.34715,0.549
8067,54.04468,2269616599445,0.34751,0.55234
8068,54.05196,2269616672281,0.34504,0.56062
8069,54.05775,2269616730140,0.3429,0.5678
8070,54.06438,2269616796490,0.34247,0.57324
8071,54.07129,2269616865564,0.33945,0.58052
8072,54.07872,2269616939803,0.32637,0.60985
8073,54.08546,2269617007372,0.34025,0.55055
8074,54.09128,2269617065503,0.35221,0.54247
8075,54.09888,2269617141389,0.3688,0.51463
8076,54.1058,2269617210762,0.35472,0.53854
8077,54.11252,2269617277877,0.35169,0.55617
8078,54.11815,2269617334213,0.35018,0.56499
8079,54.12511,2269617403678,0.34231,0.57902
8080,54.13174,2269617470144,0.33695,0.59385
8081,54.1386,2269617538547,0.33312,0.60445
8082,54.14581,2269617610832,0.33181,0.61333
8083,54.1516,2269617668666,0.33546,0.60317
8084,54.15849,2269617737576,0.33838,0.59504
8085,54.16489,2269617801589,0.33948,0.59149
8086,54.17175,2269617870219,0.33452,0.60576
8087,54.17931,2269617945784,0.33032,0.61784
8088,54.1869,2269618021732,0.32503,0.62584
8089,54.19295,2269618082096,0.32357,0.6285
8090,54.19966,2269618149285,0.3223,0.63083
8091,54.20694,2269618222002,0.32155,0.6269
8092,54.21315,2269618284101,0.32046,0.62821
8093,54.21965,2269618349148,0.31948,0.62938
8094,54.22701,2269618422772,0.31846,0.63083
8095,54.23192,2269618471908,0.31692,0.62945
8096,54.23849,2269618537607,0.29647,0.65582
8097,54.24522,2269618604971,0.31029,0.59558
8098,54.25204,2269618673131,0.29509,0.61767
8099,54.25867,2269618739379,0.28748,0.62872
8100,54.26549,2269618807517,0.2853,0.64358
8101,54.27208,2269618873416,0.29217,0.63838
8102,54.27872,2269618939849,0.29707,0.63466
8103,54.28557,2269619008322,0.29828,0.63029
8104,54.29228,2269619075417,0.2975,0.63006
8105,54.29887,2269619141447,0.29687,0.62988
8106,54.30573,2269619209959,0.28658,0.62949
8107,54.31245,2269619277222,0.28658,0.62949
8108,54.31894,2269619342024,0.28658,0.62949
8109,54.32571,2269619409827,0.28658,0.62949
8110,54.33226,2269619475305,0.28559,0.62685
8111,54.33916,2269619544301,0.28559,0.62685
8112,54.3459,2269619611720,0.28559,0.62685
8113,54.35263,2269619678988,0.0,0.0
8114,54.35915,2269619744083,0.0,0.0
8115,54.36665,2269619819142,0.0,0.0
8116,54.37309,2269619883552,0.0,0.0
8117,54.37917,2269619944280,0.0,0.0
8118,54.386,2269620012709,0.0,0.0
8119,54.39276,2269620080217,0.0,0.0
8120,54.39941,2269620146855,0.0,0.0
8121,54.40654,2269620218053,0.0,0.0
8122,54.41266,2269620279236,0.0,0.0
8123,54.41953,2269620347894,0.0,0.0
8124,54.42668,2269620419480,0.0,0.0
8125,54.43375,2269620490189,0.0,0.0
8126,54.43974,2269620550084,0.0,0.0
8127,54.44707,2269620623323,0.14216,0.28908
8128,54.45343,2269620687010,0.2821,0.62779
8129,54.4604,2269620756645,0.28099,0.6526
8130,54.46686,2269620821189,0.283,0.67425
8131,54.47318,2269620884389,0.28297,0.68713
8132,54.47989,2269620951510,0.28228,0.6967
8133,54.48752,2269621027819,0.284,0.68851
8134,54.49327,2269621085334,0.28376,0.69034
8135,54.5007,2269621159687,0.28312,0.69293
8136,54.50731,2269621225779,0.29101,0.69476
8137,54.51428,2269621295469,0.29577,0.69392
8138,54.52036,2269621356231,0.30044,0.6909
8139,54.52754,2269621428100,0.29925,0.69097
8140,54.53452,2269621497742,0.29929,0.69381
8141,54.54089,2269621561613,0.29979,0.69497
8142,54.54831,2269621635679,0.30233,0.68837
8143,54.55542,2269621706811,0.30233,0.68837
8144,54.56178,2269621770443,0.30233,0.68837
8145,54.56847,2269621837291,0.30233,0.68837
8146,54.57365,2269621889204,0.30684,0.68073
8147,54.5804,2269621956582,0.31083,0.67399
8148,54.58714,2269622024026,0.31419,0.67019
8149,54.5938,2269622090552,0.31673,0.66853
8150,54.60052,2269622157883,0.34293,0.64979
8151,54.60788,2269622231396,0.35073,0.62316
8152,54.61415,2269622294159,0.31255,0.63128
8153,54.62105,2269622363113,0.29346,0.63534
8154,54.62781,2269622430786,0.30847,0.62721
8155,54.63452,2269622497825,0.31646,0.60938
8156,54.64114,2269622564115,0.32217,0.59664
8157,54.64757,2269622628390,0.32375,0.59566
8158,54.65434,2269622696009,0.32647,0.59203
8159,54.66174,2269622770026,0.32865,0.58912
8160,54.66803,2269622833026,0.32841,0.58942
8161,54.67537,2269622906274,0.32455,0.59276
8162,54.6808,2269622960689,0.32129,0.59559
8163,54.68776,2269623030221,0.32193,0.59754
8164,54.69409,2269623093641,0.32212,0.59796
8165,54.70088,2269623161421,0.32229,0.59832
8166,54.70769,2269623229569,0.32127,0.59145
8167,54.71512,2269623303854,0.32071,0.58998
8168,54.722,2269623372667,0.32021,0.58866
8169,54.72757,2269623428403,0.32108,0.5887
8170,54.73582,2269623510895,0.32009,0.5879
8171,54.74295,2269623582159,0.31918,0.58718
8172,54.74834,2269623635982,0.31833,0.58593
8173,54.75499,2269623702502,0.31948,0.58303
8174,54.76114,2269623764040,0.32053,0.58035
8175,54.76868,2269623839429,0.32189,0.57752
8176,54.77441,2269623896852,0.31937,0.54675
8177,54.78194,2269623971995,0.30723,0.53085
8178,54.78781,2269624030773,0.30762,0.55281
8179,54.79446,2269624097286,0.31692,0.55106
8180,54.80136,2269624166301,0.32251,0.55001
8181,54.80881,2269624240751,0.32608,0.54187
8182,54.81476,2269624300306,0.32243,0.54082
8183,54.8213,2269624365695,0.3197,0.54003
8184,54.82823,2269624434968,0.31639,0.53686
8185,54.83487,2269624501409,0.3146,0.53795
8186,54.84166,2269624569246,0.31254,0.54021
8187,54.84839,2269624636580,0.31078,0.54812
8188,54.85542,2269624706857,0.30678,0.55634
8189,54.86201,2269624772784,0.30235,0.56582
8190,54.86942,2269624846740,0.29834,0.57444
8191,54.8752,2269624904588,0.29392,0.58314
8192,54.88251,2269624977796,0.29002,0.59081
8193,54.88927,2269625045274,0.27097,0.62345
8194,54.89513,2269625103867,0.27799,0.6516
8195,54.90189,2269625171516,0.28033,0.66098
8196,54.90836,2269625236262,0.25318,0.68573
8197,54.91528,2269625305482,0.25828,0.68518
8198,54.92198,2269625372471,0.26168,0.68482
8199,54.92859,2269625438597,0.26334,0.67029
8200,54.93549,2269625507555,0.26083,0.67057
8201,54.94205,2269625573205,0.25887,0.6708
8202,54.94879,2269625640632,0.2583,0.66799
8203,54.95634,2269625716110,0.25504,0.66764
8204,54.96326,2269625785181,0.25233,0.66735
8205,54.97038,2269625856557,0.2532,0.66625
8206,54.97755,2269625928268,0.25027,0.66923
8207,54.98215,2269625974111,0.24774,0.6718
8208,54.99042,2269626056763,0.24761,0.67216
8209,54.99614,2269626114123,0.24368,0.67403
8210,55.00235,2269626176173,0.24019,0.67569
8211,55.00903,2269626242955,0.23524,0.68194
8212,55.01575,2269626310093,0.23226,0.68554
8213,55.02382,2269626390902,0.2076,0.70229
8214,55.02873,2269626439929,0.17772,0.72605
8215,55.03624,2269626515073,0.16145,0.74891
8216,55.04256,2269626578188,0.13521,0.77969
8217,55.04973,2269626649898,0.20959,0.70643
8218,55.05737,2269626726387,0.19825,0.71581
8219,55.06306,2269626783253,0.2117,0.70077
8220,55.07037,2269626856348,0.18199,0.71824
8221,55.077,2269626922559,0.2168,0.68423
8222,55.08278,2269626980411,0.2342,0.66723
8223,55.09029,2269627055458,0.22235,0.68638
8224,55.09593,2269627111917,0.21034,0.70478
8225,55.10463,2269627198932,0.20176,0.71791
8226,55.10944,2269627247045,0.20945,0.71409
8227,55.11629,2269627315462,0.20505,0.7157
8228,55.12291,2269627381806,0.20153,0.71698
8229,55.12964,2269627448995,0.20432,0.71305
8230,55.13637,2269627516407,0.19972,0.72041
8231,55.14285,2269627581150,0.19583,0.72664
8232,55.14967,2269627649417,0.19373,0.73114
8233,55.15642,2269627716823,0.19168,0.73286
8234,55.16389,2269627791626,0.17511,0.75675
8235,55.1709,2269627861605,0.15984,0.74346
8236,55.17838,2269627936456,0.19916,0.71157
8237,55.18379,2269627990577,0.23338,0.67524
8238,55.19025,2269628055150,0.19405,0.73212
8239,55.19778,2269628130496,0.18983,0.73838
8240,55.20432,2269628195742,0.17249,0.7636
8241,55.21092,2269628261856,0.23496,0.64918
8242,55.21773,2269628329918,0.25369,0.62231
8243,55.22327,2269628385342,0.29324,0.5573
8244,55.22995,2269628452133,0.22354,0.64095
8245,55.23679,2269628520475,0.20239,0.6662
8246,55.24429,2269628595618,0.15801,0.71933
8247,55.25113,2269628663896,0.15312,0.7477
8248,55.25676,2269628720291,0.14652,0.77283
8249,55.26447,2269628797358,0.14322,0.78539
8250,55.27112,2269628863884,0.16174,0.75085
8251,55.27792,2269628931912,0.16074,0.73843
8252,55.28368,2269628989382,0.16002,0.72956
8253,55.29037,2269629056413,0.159,0.7292
8254,55.29709,2269629123569,0.15634,0.73308
8255,55.30385,2269629191167,0.15422,0.73618
8256,55.31047,2269629257397,0.1607,0.73082
8257,55.31697,2269629322437,0.15812,0.73195
8258,55.32396,2269629392314,0.15594,0.73291
8259,55.33061,2269629458770,0.16021,0.72299
8260,55.33727,2269629525361,0.16412,0.71531
8261,55.34395,2269629592154,0.17565,0.68298
8262,55.35066,2269629659287,0.21239,0.63763
8263,55.35826,2269629735226,0.21592,0.64331
8264,55.36488,2269629801480,0.21769,0.64615
8265,55.37076,2269629860223,0.21274,0.65086
8266,55.3775,2269629927621,0.21389,0.64446
8267,55.38416,2269629994186,0.21471,0.63989
8268,55.39122,2269630064838,0.20644,0.64487
8269,55.39761,2269630128738,0.20841,0.63679
8270,55.40433,2269630195971,0.20999,0.63032
8271,55.41081,2269630260781,0.20344,0.6404
8272,55.41808,2269630333399,0.20001,0.64426
8273,55.42474,2269630400116,0.1971,0.64752
8274,55.4319,2269630471654,0.19896,0.6473
8275,55.43796,2269630532215,0.20189,0.64719
8276,55.44447,2269630597403,0.20446,0.64709
8277,55.45108,2269630663505,0.20237,0.64473
8278,55.45784,2269630731004,0.20359,0.643
8279,55.46436,2269630796176,0.20467,0.64146
8280,55.47125,2269630865123,0.20564,0.64215
8281,55.47791,2269630931687,0.20397,0.64403
8282,55.48546,2269631007247,0.20246,0.64575
8283,55.49121,2269631064792,0.20382,0.64423
8284,55.49966,2269631149352,0.20495,0.64565
8285,55.50566,2269631209231,0.206,0.64696
8286,55.51241,2269631276724,0.20863,0.64395
8287,55.51932,2269631345848,0.21528,0.64616
8288,55.5265,2269631417753,0.22154,0.64792
8289,55.53204,2269631473131,0.2576,0.67656
8290,55.5396,2269631548698,0.29208,0.8522
8291,55.54549,2269631607595,0.30567,0.90256
8292,55.55174,2269631670088,0.36269,0.98162
8293,55.55811,2269631733787,0.40437,0.93342
8294,55.56499,2269631802544,0.41827,0.91735
8295,55.57294,2269631882008,0.44606,0.88522
8296,55.5782,2269631934658,0.40459,0.94904
8297,55.58563,2269632008941,0.39076,0.97032
8298,55.5914,2269632066614,0.40056,0.93056
8299,55.59865,2269632139094,0.41333,0.89072
8300,55.60596,2269632212297,0.42185,0.86417
8301,55.61255,2269632278077,0.42903,0.85554
8302,55.61967,2269632349463,0.42587,0.85848
8303,55.62663,2269632418995,0.42341,0.86076
8304,55.63255,2269632478152,0.4188,0.8692
8305,55.6396,2269632548620,0.42078,0.86934
8306,55.64572,2269632609863,0.42242,0.86946
8307,55.65346,2269632687261,0.4224,0.87346
8308,55.65875,2269632740111,0.42252,0.87703
8309,55.66533,2269632805990,0.42262,0.88013
8310,55.67221,2269632874700,0.42691,0.87748
8311,55.67894,2269632942007,0.42842,0.8795
8312,55.68648,2269633017397,0.42976,0.88129
8313,55.69225,2269633075040,0.43023,0.88572
8314,55.69952,2269633147920,0.43099,0.88732
8315,55.7063,2269633215603,0.43166,0.88806
8316,55.71367,2269633289392,0.43194,0.89066
8317,55.71994,2269633352041,0.43191,0.88738
8318,55.72688,2269633421483,0.43195,0.88358
8319,55.73274,2269633480101,0.43171,0.87881
8320,55.74017,2269633554428,0.4305,0.87457
8321,55.74675,2269633620149,0.42937,0.87065
8322,55.7543,2269633695725,0.42615,0.8663
8323,55.76045,2269633757226,0.4236,0.86254
8324,55.76579,2269633810623,0.40847,0.82462
8325,55.77267,2269633879433,0.39321,0.74626
8326,55.77937,2269633946373,0.38052,0.72502
8327,55.78645,2269634017229,0.36352,0.67218
8328,55.79285,2269634081094,0.35919,0.66651
8329,55.79951,2269634147768,0.35341,0.67102
8330,55.8063,2269634215762,0.35052,0.67327
8331,55.81348,2269634287495,0.3574,0.66394
8332,55.81984,2269634351099,0.36111,0.651
8333,55.8268,2269634420643,0.36376,0.64176
8334,55.83281,2269634480788,0.36656,0.62543
8335,55.8401,2269634553701,0.37426,0.61891
8336,55.84732,2269634625928,0.38042,0.6137
8337,55.85358,2269634688414,0.38508,0.61464
8338,55.8609,2269634761701,0.38465,0.61424
8339,55.86647,2269634817355,0.38428,0.6139
8340,55.87312,2269634883830,0.38428,0.6139
8341,55.88007,2269634953323,0.38428,0.6139
8342,55.88637,2269635016274,0.38428,0.6139
8343,55.89331,2269635085831,0.38115,0.61525
8344,55.9005,2269635157682,0.37899,0.61472
8345,55.90657,2269635218424,0.37711,0.61425
8346,55.91347,2269635287286,0.37735,0.61256
8347,55.92082,2269635360859,0.37562,0.60713
8348,55.92688,2269635421510,0.37407,0.60227
8349,55.93327,2269635485354,0.37332,0.60365
8350,55.93976,2269635550213,0.3723,0.605
8351,55.94742,2269635626783,0.37137,0.60623
8352,55.95316,2269635684197,0.37067,0.60562
8353,55.96053,2269635757846,0.36937,0.60637
8354,55.96683,2269635821007,0.3681,0.60808
8355,55.97369,2269635889528,0.36644,0.61064
8356,55.98022,2269635954878,0.36638,0.61454
8357,55.9873,2269636025722,0.36621,0.6194
8358,55.99397,2269636092371,0.36546,0.62462
8359,56.00044,2269636157035,0.34806,0.66497
8360,56.00711,2269636223771,0.344,0.72251
8361,56.01389,2269636291562,0.35374,0.69785
8362,56.02034,2269636356072,0.35661,0.66733
8363,56.02832,2269636435861,0.35834,0.64902
8364,56.03453,2269636498003,0.36346,0.65601
8365,56.04146,2269636567273,0.358,0.66131
8366,56.04837,2269636636308,0.35356,0.66748
8367,56.05492,2269636701802,0.34812,0.6666
8368,56.06058,2269636758389,0.3435,0.6669
8369,56.0687,2269636839674,0.33993,0.66512
8370,56.07397,2269636892353,0.33791,0.65897
8371,56.08112,2269636963848,0.33756,0.64853
8372,56.08777,2269637030416,0.33765,0.63753
8373,56.09409,2269637093488,0.33665,0.63054
8374,56.10092,2269637161839,0.33858,0.61235
8375,56.10747,2269637227401,0.34028,0.5963
8376,56.11433,2269637295963,0.34028,0.5963
8377,56.12097,2269637362447,0.34028,0.5963
8378,56.12752,2269637427843,0.34028,0.5963
8379,56.13477,2269637500363,0.33275,0.57433
8380,56.14165,2269637569126,0.33275,0.57433
8381,56.14767,2269637629364,0.33275,0.57433
8382,56.15453,2269637697940,0.0,0.0
8383,56.16124,2269637765126,0.0,0.0
8384,56.16794,2269637832112,0.0,0.0
8385,56.17467,2269637899389,0.0,0.0
8386,56.18158,2269637968452,0.0,0.0
8387,56.18793,2269638031860,0.0,0.0
8388,56.19588,2269638111478,0.0,0.0
8389,56.20139,2269638166567,0.0,0.0
8390,56.20813,2269638233915,0.0,0.0
8391,56.21481,2269638300847,0.0,0.0
8392,56.22154,2269638368069,0.0,0.0
8393,56.22908,2269638443411,0.0,0.0
8394,56.23474,2269638500103,0.0,0.0
8395,56.24138,2269638566521,0.0,0.0
8396,56.24916,2269638644324,0.0,0.0
8397,56.25587,2269638711369,0.0,0.0
8398,56.26193,2269638772031,0.0,0.0
8399,56.26941,2269638846750,0.0,0.0
8400,56.27539,2269638906589,0.0,0.0
8401,56.28235,2269638976119,0.0,0.0
8402,56.28935,2269639046172,0.0,0.0
8403,56.29501,2269639102830,0.0,0.0
8404,56.30269,2269639179526,0.0,0.0
8405,56.30836,2269639236291,0.0,0.0
8406,56.31514,2269639304000,0.0,0.0
8407,56.32198,2269639372383,0.0,0.0
8408,56.32866,2269639439315,0.0,0.0
8409,56.33537,2269639506429,0.0,0.0
8410,56.34274,2269639580054,0.0,0.0
8411,56.34885,2269639641064,0.0,0.0
8412,56.35815,2269639734185,0.61955,0.20573
8413,56.36209,2269639773600,0.62747,0.22722
8414,56.36955,2269639848253,0.63012,0.23439
8415,56.3755,2269639907709,0.62578,0.19329
8416,56.38208,2269639973436,0.61917,0.16868
8417,56.38898,2269640042367,0.61477,0.15226
8418,56.39647,2269640117387,0.61639,0.14841
8419,56.40274,2269640180092,0.61512,0.14418
8420,56.4093,2269640245734,0.61441,0.1419
8421,56.41573,2269640309928,0.61329,0.13754
8422,56.4225,2269640377703,0.61429,0.1437
8423,56.42917,2269640444327,0.6153,0.15005
8424,56.43591,2269640511731,0.61467,0.15538
8425,56.44388,2269640591510,0.61486,0.15765
8426,56.44939,2269640646595,0.61495,0.1593
8427,56.45621,2269640714749,0.6146,0.1614
8428,56.46306,2269640783235,0.61345,0.16139
8429,56.46957,2269640848372,0.61235,0.16082
8430,56.47768,2269640929418,0.61136,0.1664
8431,56.48364,2269640989134,0.60895,0.1618
8432,56.49042,2269641056804,0.60677,0.15764
8433,56.49632,2269641115864,0.60295,0.15027
8434,56.50266,2269641179194,0.60255,0.14877
8435,56.50941,2269641246869,0.60223,0.14751
8436,56.51646,2269641317352,0.6021,0.14455
8437,56.52304,2269641383051,0.60095,0.14265
8438,56.52946,2269641447305,0.58106,0.11788
8439,56.5363,2269641515710,0.57078,0.10414
8440,56.54305,2269641583040,0.57061,0.10723
8441,56.55048,2269641657401,0.57052,0.10877
8442,56.55637,2269641716337,0.57076,0.09607
8443,56.56326,2269641785337,0.57296,0.09142
8444,56.57031,2269641855840,0.57453,0.08809
8445,56.57677,2269641920385,0.58273,0.12055
8446,56.58403,2269641992993,0.59455,0.12282
8447,56.5903,2269642055702,0.60446,0.12565
8448,56.59721,2269642124751,0.60987,0.12985
8449,56.60423,2269642195054,0.61618,0.13616
8450,56.60982,2269642250883,0.62154,0.14185
8451,56.61775,2269642330103,0.62655,0.14476
8452,56.62364,2269642389009,0.63026,0.14591
8453,56.63097,2269642462395,0.63323,0.14602
8454,56.6382,2269642534603,0.66288,0.16818
8455,56.64342,2269642586811,0.67256,0.16477
8456,56.65024,2269642654979,0.67579,0.16363
8457,56.65688,2269642721363,0.6757,0.16487
8458,56.66354,2269642788112,0.67652,0.16552
8459,56.67038,2269642856527,0.6774,0.1668
8460,56.6768,2269642920715,0.67635,0.16911
8461,56.68369,2269642989500,0.67775,0.17129
8462,56.69099,2269643062555,0.67884,0.17323
8463,56.69688,2269643121559,0.67857,0.16744
8464,56.70392,2269643191902,0.67763,0.16161
8465,56.71129,2269643265583,0.67667,0.15624
8466,56.71706,2269643323286,0.67511,0.15338
8467,56.72385,2269643391137,0.67595,0.15138
8468,56.73058,2269643458395,0.67668,0.14965
8469,56.73788,2269643531565,0.67752,0.14933
8470,56.74384,2269643591025,0.67818,0.14827
8471,56.7507,2269643659687,0.67877,0.14733
8472,56.75743,2269643726979,0.6781,0.14692
8473,56.76501,2269643802803,0.67833,0.14403
8474,56.77214,2269643874107,0.67864,0.14162
8475,56.77863,2269643938935,0.68061,0.14236
8476,56.78465,2269643999251,0.68306,0.14328
8477,56.79076,2269644060175,0.68542,0.1444
8478,56.79877,2269644140352,0.68722,0.1452
8479,56.80429,2269644195517,0.68792,0.14349
8480,56.81099,2269644262603,0.68857,0.1419
8481,56.8175,2269644327644,0.69081,0.1435
8482,56.82486,2269644401307,0.6915,0.1435
8483,56.83228,2269644475451,0.69214,0.14351
8484,56.83873,2269644539941,0.71845,0.1378
8485,56.84631,2269644615747,0.72473,0.11974
8486,56.85272,2269644679905,0.72781,0.1152
8487,56.85796,2269644732277,0.7335,0.13135
8488,56.86447,2269644797342,0.73366,0.13664
8489,56.87117,2269644864284,0.73342,0.13983
8490,56.87776,2269644930310,0.73475,0.143
8491,56.8855,2269645007677,0.73745,0.14401
8492,56.89235,2269645076219,0.73911,0.14378
8493,56.89792,2269645131794,0.7365,0.14062
8494,56.90556,2269645208289,0.73432,0.13927
8495,56.91139,2269645266634,0.73272,0.13867
8496,56.91922,2269645344833,0.73117,0.13647
8497,56.92583,2269645410951,0.73161,0.13676
8498,56.93202,2269645472936,0.73199,0.13701
8499,56.93871,2269645539747,0.73483,0.14787
8500,56.94495,2269645602196,0.73357,0.14932
8501,56.95255,2269645678079,0.73233,0.15036
8502,56.95938,2269645746422,0.73158,0.15005
8503,56.96509,2269645803577,0.73076,0.14971
8504,56.97133,2269645865885,0.72999,0.1493
8505,56.97842,2269645936853,0.7298,0.14926
8506,56.98518,2269646004490,0.73061,0.14925
8507,56.99219,2269646074514,0.73137,0.14933
8508,56.99924,2269646144966,0.73006,0.14929
8509,57.00558,2269646208543,0.72837,0.14914
8510,57.01192,2269646271806,0.72681,0.14891
8511,57.01863,2269646338907,0.72676,0.14739
8512,57.02554,2269646408152,0.727,0.14727
8513,57.0322,2269646474580,0.72732,0.14738
8514,57.03896,2269646542242,0.72708,0.14886
8515,57.04568,2269646609481,0.72813,0.15003
8516,57.05251,2269646677650,0.72903,0.15098
8517,57.05888,2269646741424,0.72913,0.15159
8518,57.06534,2269646806032,0.7288,0.15152
8519,57.07222,2269646874883,0.72842,0.15126
8520,57.07877,2269646940293,0.72777,0.15074
8521,57.08549,2269647007605,0.72747,0.1506
8522,57.09381,2269647090824,0.72719,0.15046
8523,57.09892,2269647141812,0.72719,0.15098
8524,57.10602,2269647212914,0.72698,0.15086
8525,57.11232,2269647275822,0.72678,0.15074
8526,57.11891,2269647341757,0.72675,0.15044
8527,57.12642,2269647416812,0.727,0.15098
8528,57.13367,2269647489286,0.72725,0.1515
8529,57.14062,2269647558972,0.72745,0.15176
8530,57.14648,2269647617518,0.7275,0.15171
8531,57.15437,2269647696328,0.72755,0.15166
8532,57.16046,2269647757321,0.72773,0.15219
8533,57.16643,2269647816905,0.72735,0.15308
8534,57.17465,2269647899205,0.72697,0.15397
8535,57.17937,2269647946346,0.72672,0.15359
8536,57.18605,2269648013195,0.72639,0.15348
8537,57.19287,2269648081295,0.72612,0.15345
8538,57.20045,2269648157176,0.72575,0.15327
8539,57.20808,2269648233470,0.72521,0.15319
8540,57.21288,2269648281450,0.72468,0.15316
8541,57.22,2269648352726,0.72477,0.15326
8542,57.22627,2269648415445,0.7249,0.15333
8543,57.23415,2269648494179,0.72497,0.15328
8544,57.24062,2269648558867,0.72516,0.15425
8545,57.24767,2269648629377,0.72498,0.15502
8546,57.25313,2269648683899,0.7248,0.15578
8547,57.25987,2269648751335,0.72397,0.1527
8548,57.26668,2269648819481,0.7244,0.15272
8549,57.27336,2269648886230,0.72488,0.15283
8550,57.28044,2269648957101,0.72582,0.15469
8551,57.28661,2269649018730,0.72707,0.15775
